X,Y,MSAGComm
-71.29376872,41.72590958,BARRINGTON
-71.32526971,41.72853498,BARRINGTON
-71.30377652,41.729362,BARRINGTON
-71.31868528,41.7292839,BARRINGTON
-71.33144035,41.72774424,BARRINGTON
-71.29503231,41.72684362,BARRINGTON
-71.29406336,41.72389313,BARRINGTON
-71.30638831,41.72911339,BARRINGTON
-71.3087965,41.72978763,BARRINGTON
-71.32185361,41.72914524,BARRINGTON
-71.29537603,41.73246296,BARRINGTON
-71.30702017,41.73152175,BARRINGTON
-71.31024846,41.72966694,BARRINGTON
-71.3344938,41.72722189,BARRINGTON
-71.29097313,41.731589,BARRINGTON
-71.29380924,41.71797811,BARRINGTON
-71.29943336,41.73450454,BARRINGTON
-71.29414019,41.72120586,BARRINGTON
-71.3287675,41.7280752,BARRINGTON
-71.29175084,41.73909485,BARRINGTON
-71.29000368,41.7463846,BARRINGTON
-71.29126403,41.74218143,BARRINGTON
-71.29141103,41.74434483,BARRINGTON
-71.29157705,41.7466706,BARRINGTON
-71.29301427,41.74882229,BARRINGTON
-71.29323049,41.75066563,BARRINGTON
-71.29132795,41.75472587,BARRINGTON
-71.29807295,41.75723271,BARRINGTON
-71.29672544,41.75977014,BARRINGTON
-71.30180165,41.75245916,BARRINGTON
-71.29921331,41.75527727,BARRINGTON
-71.2972223,41.74345975,BARRINGTON
-71.30107837,41.75647763,BARRINGTON
-71.29430931,41.73819622,BARRINGTON
-71.29871375,41.74462702,BARRINGTON
-71.30053544,41.74598874,BARRINGTON
-71.30050649,41.75415325,BARRINGTON
-71.29865151,41.76375897,BARRINGTON
-71.29858809,41.76789087,BARRINGTON
-71.29735076,41.76674361,BARRINGTON
-71.30109137,41.75862656,BARRINGTON
-71.30243374,41.75607405,BARRINGTON
-71.30068405,41.7433887,BARRINGTON
-71.30368234,41.75348896,BARRINGTON
-71.3049237,41.75087683,BARRINGTON
-71.30430854,41.74917976,BARRINGTON
-71.30429399,41.74684636,BARRINGTON
-71.30362174,41.74497095,BARRINGTON
-71.29503194,41.74045123,BARRINGTON
-71.67158551,41.67720418,COVENTRY
-71.30671041,41.73251362,BARRINGTON
-71.29955873,41.73871136,BARRINGTON
-71.30124325,41.72777862,BARRINGTON
-71.3047466,41.73432275,BARRINGTON
-71.30185718,41.72955218,BARRINGTON
-71.30082013,41.72338503,BARRINGTON
-71.30292836,41.73403278,BARRINGTON
-71.30728716,41.73465302,BARRINGTON
-71.3008452,41.72103843,BARRINGTON
-71.30101499,41.72665998,BARRINGTON
-71.30086104,41.74046893,BARRINGTON
-71.30247226,41.73862912,BARRINGTON
-71.32636643,41.76535667,BARRINGTON
-71.29317842,41.74251476,BARRINGTON
-71.29291384,41.76104334,BARRINGTON
-71.29649843,41.76397188,BARRINGTON
-71.29372467,41.73918283,BARRINGTON
-71.29488471,41.75039182,BARRINGTON
-71.29715037,41.76244902,BARRINGTON
-71.29377441,41.7556022,BARRINGTON
-71.29425048,41.75311295,BARRINGTON
-71.29440371,41.74761843,BARRINGTON
-71.29370591,41.7449726,BARRINGTON
-71.29680259,41.76080107,BARRINGTON
-71.2932874,41.75825442,BARRINGTON
-71.29257225,41.73974113,BARRINGTON
-71.29403182,41.76262847,BARRINGTON
-71.29119682,41.73844095,BARRINGTON
-71.31082201,41.74790732,BARRINGTON
-71.30863219,41.74828194,BARRINGTON
-71.30552219,41.74881652,BARRINGTON
-71.30752275,41.75019935,BARRINGTON
-71.31235579,41.75118098,BARRINGTON
-71.30989701,41.75074266,BARRINGTON
-71.31112697,41.74916865,BARRINGTON
-71.57441845,41.6944248,COVENTRY
-71.3127646,41.74296382,BARRINGTON
-71.32332278,41.7606214,BARRINGTON
-71.30618356,41.75297675,BARRINGTON
-71.32149796,41.76280894,BARRINGTON
-71.31917052,41.7491573,BARRINGTON
-71.30741186,41.75217341,BARRINGTON
-71.30823159,41.75169681,BARRINGTON
-71.32142652,41.76541083,BARRINGTON
-71.31740745,41.74723966,BARRINGTON
-71.30651285,41.75435393,BARRINGTON
-71.31094781,41.75727469,BARRINGTON
-71.55579261,41.88488518,SMITHFIELD
-71.56038939,41.88876068,SMITHFIELD
-71.55883921,41.88888036,SMITHFIELD
-71.5546618,41.87901202,SMITHFIELD
-71.55902398,41.88752507,SMITHFIELD
-71.5571172,41.88732913,SMITHFIELD
-71.56035253,41.88225416,SMITHFIELD
-71.55358407,41.88019555,SMITHFIELD
-71.56026468,41.88819623,SMITHFIELD
-71.55666616,41.8856151,SMITHFIELD
-71.56088388,41.88731561,SMITHFIELD
-71.55490532,41.87787655,SMITHFIELD
-71.55688176,41.88402814,SMITHFIELD
-71.55755245,41.88869568,SMITHFIELD
-71.54594477,41.87186258,SMITHFIELD
-71.55949631,41.88596787,SMITHFIELD
-71.54229606,41.87774005,SMITHFIELD
-71.55576347,41.88108314,SMITHFIELD
-71.56149567,41.88421821,SMITHFIELD
-71.56202806,41.88607959,SMITHFIELD
-71.54098328,41.87759285,SMITHFIELD
-71.56095151,41.88324124,SMITHFIELD
-71.56294074,41.8850375,SMITHFIELD
-71.55897793,41.88364175,SMITHFIELD
-71.55592712,41.87974056,SMITHFIELD
-71.56100182,41.88529179,SMITHFIELD
-71.54780386,41.87190269,SMITHFIELD
-71.54557516,41.87362739,SMITHFIELD
-71.54170194,41.87575708,SMITHFIELD
-71.55975715,41.88472187,SMITHFIELD
-71.56304385,41.88317997,SMITHFIELD
-71.55708136,41.88041124,SMITHFIELD
-71.30570361,41.75657387,BARRINGTON
-71.29118079,41.73647681,BARRINGTON
-71.3062147,41.75556233,BARRINGTON
-71.30223745,41.73614518,BARRINGTON
-71.30390608,41.75754641,BARRINGTON
-71.30625157,41.7363154,BARRINGTON
-71.29987268,41.73621301,BARRINGTON
-71.30366125,41.73640718,BARRINGTON
-71.29263284,41.73696757,BARRINGTON
-71.29247373,41.7351893,BARRINGTON
-71.29710702,41.7364898,BARRINGTON
-71.29263355,41.73592958,BARRINGTON
-71.54143068,41.86991937,SMITHFIELD
-71.54720716,41.86852062,SMITHFIELD
-71.54500378,41.8678816,SMITHFIELD
-71.54382209,41.86613623,SMITHFIELD
-71.54235342,41.86603493,SMITHFIELD
-71.5417486,41.86490977,SMITHFIELD
-71.54339585,41.86495262,SMITHFIELD
-71.54520791,41.86512575,SMITHFIELD
-71.54606225,41.86901561,SMITHFIELD
-71.54390502,41.86944202,SMITHFIELD
-71.5448218,41.86632834,SMITHFIELD
-71.54579085,41.86661913,SMITHFIELD
-71.54677933,41.86614091,SMITHFIELD
-71.54842558,41.87043443,SMITHFIELD
-71.54877508,41.86880895,SMITHFIELD
-71.53752209,41.87418306,SMITHFIELD
-71.5387611,41.87518707,SMITHFIELD
-71.54001268,41.87397115,SMITHFIELD
-71.54354364,41.87219051,SMITHFIELD
-71.53815583,41.87592614,SMITHFIELD
-71.54398141,41.87460191,SMITHFIELD
-71.54236534,41.87195344,SMITHFIELD
-71.54127032,41.87094956,SMITHFIELD
-71.54445644,41.87586126,SMITHFIELD
-71.54015087,41.87595173,SMITHFIELD
-71.55383187,41.67009511,COVENTRY
-71.31418144,41.75465532,BARRINGTON
-71.30881046,41.75454787,BARRINGTON
-71.3086369,41.75584156,BARRINGTON
-71.31318896,41.75561713,BARRINGTON
-71.30882783,41.75389513,BARRINGTON
-71.31602226,41.75313061,BARRINGTON
-71.31105445,41.75487508,BARRINGTON
-71.31206218,41.75562669,BARRINGTON
-71.31093043,41.75314546,BARRINGTON
-71.30431923,41.73742745,BARRINGTON
-71.29923094,41.76508261,BARRINGTON
-71.30644883,41.73856706,BARRINGTON
-71.29899347,41.76415136,BARRINGTON
-71.30044407,41.76699145,BARRINGTON
-71.29827877,41.76664469,BARRINGTON
-71.30949284,41.7411157,BARRINGTON
-71.29932692,41.76667559,BARRINGTON
-71.31147701,41.74246316,BARRINGTON
-71.57366757,41.86349774,SMITHFIELD
-71.573498,41.85979018,SMITHFIELD
-71.57001396,41.86161323,SMITHFIELD
-71.57248189,41.86334861,SMITHFIELD
-71.5664233,41.86146711,SMITHFIELD
-71.54021555,41.87282704,SMITHFIELD
-71.57308818,41.86165316,SMITHFIELD
-71.56813411,41.86251173,SMITHFIELD
-71.5740966,41.86217558,SMITHFIELD
-71.56938946,41.86334896,SMITHFIELD
-71.56637433,41.86366908,SMITHFIELD
-71.57480438,41.86256594,SMITHFIELD
-71.57280571,41.86064687,SMITHFIELD
-71.56631897,41.86232325,SMITHFIELD
-71.56851015,41.86411907,SMITHFIELD
-71.54768946,41.87062636,SMITHFIELD
-71.53815421,41.87264559,SMITHFIELD
-71.56864067,41.86092337,SMITHFIELD
-71.55896331,41.86116421,SMITHFIELD
-71.5622046,41.86353617,SMITHFIELD
-71.5628399,41.86431377,SMITHFIELD
-71.56361997,41.86350798,SMITHFIELD
-71.56401399,41.86215563,SMITHFIELD
-71.56357839,41.86144655,SMITHFIELD
-71.56284611,41.86056031,SMITHFIELD
-71.56267944,41.86194948,SMITHFIELD
-71.56185086,41.86495043,SMITHFIELD
-71.55971607,41.86522494,SMITHFIELD
-71.55901208,41.86285353,SMITHFIELD
-71.56111788,41.86334008,SMITHFIELD
-71.56167918,41.86116012,SMITHFIELD
-71.62734261,41.44480247,CHARLESTOWN
-71.62780279,41.44433294,CHARLESTOWN
-71.54990123,41.87566614,SMITHFIELD
-71.55116003,41.86625651,SMITHFIELD
-71.54974785,41.86370978,SMITHFIELD
-71.55303632,41.87441309,SMITHFIELD
-71.5507264,41.87457745,SMITHFIELD
-71.54897217,41.86680197,SMITHFIELD
-71.55158095,41.86849941,SMITHFIELD
-71.55013673,41.86266014,SMITHFIELD
-71.55191494,41.8752392,SMITHFIELD
-71.55277306,41.8682605,SMITHFIELD
-71.55072917,41.86518029,SMITHFIELD
-71.54909508,41.86534082,SMITHFIELD
-71.55082244,41.86347619,SMITHFIELD
-71.54897015,41.86774894,SMITHFIELD
-71.55010005,41.86879098,SMITHFIELD
-71.49120228,41.8881402,SMITHFIELD
-71.49075936,41.88598605,SMITHFIELD
-71.48936716,41.88594678,SMITHFIELD
-71.54974197,41.87809318,SMITHFIELD
-71.55095066,41.87690559,SMITHFIELD
-71.5516728,41.87779608,SMITHFIELD
-71.55329731,41.87639797,SMITHFIELD
-71.54872739,41.88673021,SMITHFIELD
-71.55044815,41.88600807,SMITHFIELD
-71.5500728,41.8847449,SMITHFIELD
-71.54303683,41.88479519,SMITHFIELD
-71.54457798,41.88437249,SMITHFIELD
-71.54674129,41.88422466,SMITHFIELD
-71.54883121,41.88409238,SMITHFIELD
-71.5510241,41.88407626,SMITHFIELD
-71.55105565,41.88544184,SMITHFIELD
-71.55197735,41.88604218,SMITHFIELD
-71.55331266,41.88711764,SMITHFIELD
-71.55398021,41.88778612,SMITHFIELD
-71.55205457,41.8872988,SMITHFIELD
-71.54891744,41.88544023,SMITHFIELD
-71.57154409,41.8733316,SMITHFIELD
-71.57208142,41.86536864,SMITHFIELD
-71.54615898,41.88997002,SMITHFIELD
-71.56872525,41.86693172,SMITHFIELD
-71.54350523,41.88814034,SMITHFIELD
-71.54578255,41.88665174,SMITHFIELD
-71.54578455,41.88567367,SMITHFIELD
-71.57046305,41.87025987,SMITHFIELD
-71.56730214,41.86611192,SMITHFIELD
-71.54494588,41.88928936,SMITHFIELD
-71.57352833,41.86514391,SMITHFIELD
-71.54460672,41.88737425,SMITHFIELD
-71.54553748,41.88831617,SMITHFIELD
-71.56997487,41.8679556,SMITHFIELD
-71.57256678,41.86431456,SMITHFIELD
-71.5704895,41.87162137,SMITHFIELD
-71.56480576,41.8669351,SMITHFIELD
-71.57518958,41.8668494,SMITHFIELD
-71.56622816,41.86507742,SMITHFIELD
-71.57189726,41.87398115,SMITHFIELD
-71.5698632,41.87382401,SMITHFIELD
-71.57151096,41.87523702,SMITHFIELD
-71.57404149,41.86657971,SMITHFIELD
-71.56586044,41.86791668,SMITHFIELD
-71.56605949,41.86860224,SMITHFIELD
-71.56323324,41.86875208,SMITHFIELD
-71.56967645,41.86971947,SMITHFIELD
-71.56874094,41.86993452,SMITHFIELD
-71.56503078,41.86879741,SMITHFIELD
-71.56402565,41.86777873,SMITHFIELD
-71.56568549,41.86654543,SMITHFIELD
-71.56897683,41.86885262,SMITHFIELD
-71.56904197,41.87141709,SMITHFIELD
-71.54664524,41.88959719,SMITHFIELD
-71.54322732,41.88948038,SMITHFIELD
-71.50308306,41.87630451,SMITHFIELD
-71.49916132,41.86957506,SMITHFIELD
-71.49371821,41.87096194,SMITHFIELD
-71.50546796,41.87640719,SMITHFIELD
-71.49544465,41.86950545,SMITHFIELD
-71.59355747,41.67312826,COVENTRY
-71.59133806,41.67425077,COVENTRY
-71.59017718,41.67509578,COVENTRY
-71.58967156,41.67431171,COVENTRY
-71.5900199,41.67323316,COVENTRY
-71.59159739,41.67249683,COVENTRY
-71.59259057,41.67190379,COVENTRY
-71.59142409,41.67332309,COVENTRY
-71.58248263,41.6805184,COVENTRY
-71.58353944,41.68021349,COVENTRY
-71.55138362,41.9277226,SMITHFIELD
-71.55370825,41.92897737,SMITHFIELD
-71.55842787,41.93096186,SMITHFIELD
-71.55550012,41.92638076,SMITHFIELD
-71.55870227,41.93259698,SMITHFIELD
-71.55624533,41.92727983,SMITHFIELD
-71.55797788,41.92699634,SMITHFIELD
-71.55858866,41.9258684,SMITHFIELD
-71.54900813,41.9281811,SMITHFIELD
-71.54538389,41.9280409,SMITHFIELD
-71.54718741,41.92809457,SMITHFIELD
-71.54787879,41.92343592,SMITHFIELD
-71.54360249,41.92801802,SMITHFIELD
-71.54611422,41.92119728,SMITHFIELD
-71.55764062,41.93201865,SMITHFIELD
-71.54749498,41.924481,SMITHFIELD
-71.54190009,41.92826868,SMITHFIELD
-71.55227046,41.92901638,SMITHFIELD
-71.54652892,41.92557562,SMITHFIELD
-71.54851205,41.92525251,SMITHFIELD
-71.5577972,41.9295451,SMITHFIELD
-71.54431283,41.92870813,SMITHFIELD
-71.54649574,41.92228711,SMITHFIELD
-71.54008266,41.92860201,SMITHFIELD
-71.5454325,41.92669639,SMITHFIELD
-71.56147836,41.93344393,SMITHFIELD
-71.54735218,41.92201426,SMITHFIELD
-71.56050632,41.93322576,SMITHFIELD
-71.51958887,41.89678811,SMITHFIELD
-71.52142911,41.89643522,SMITHFIELD
-71.51504928,41.89431885,SMITHFIELD
-71.51635074,41.89654299,SMITHFIELD
-71.51881301,41.89879601,SMITHFIELD
-71.52166025,41.89810733,SMITHFIELD
-71.51670571,41.89207035,SMITHFIELD
-71.51864459,41.89482203,SMITHFIELD
-71.52005554,41.89557733,SMITHFIELD
-71.51607479,41.89352431,SMITHFIELD
-71.51913432,41.89773769,SMITHFIELD
-71.51453103,41.89031062,SMITHFIELD
-71.5176209,41.89394593,SMITHFIELD
-71.54443718,41.89015905,SMITHFIELD
-71.54411972,41.89352515,SMITHFIELD
-71.54504796,41.89257945,SMITHFIELD
-71.54292825,41.89520088,SMITHFIELD
-71.54145,41.89543524,SMITHFIELD
-71.53446392,41.86890653,SMITHFIELD
-71.54300458,41.896378,SMITHFIELD
-71.54319335,41.89120671,SMITHFIELD
-71.54136452,41.89674142,SMITHFIELD
-71.53531808,41.86482172,SMITHFIELD
-71.54227111,41.8969104,SMITHFIELD
-71.54724908,41.88800979,SMITHFIELD
-71.54383592,41.88602825,SMITHFIELD
-71.53221022,41.86739804,SMITHFIELD
-71.53555508,41.86617555,SMITHFIELD
-71.54154763,41.88843075,SMITHFIELD
-71.54465295,41.89488163,SMITHFIELD
-71.53328149,41.86783023,SMITHFIELD
-71.53605521,41.86745342,SMITHFIELD
-71.54351956,41.89255383,SMITHFIELD
-71.53665652,41.86430132,SMITHFIELD
-71.54455277,41.89136603,SMITHFIELD
-71.54282241,41.88606985,SMITHFIELD
-71.50237946,41.86919403,SMITHFIELD
-71.50201312,41.87228977,SMITHFIELD
-71.49955949,41.87099148,SMITHFIELD
-71.5012452,41.87128223,SMITHFIELD
-71.50093137,41.86826753,SMITHFIELD
-71.50028052,41.87366933,SMITHFIELD
-71.504369,41.8713876,SMITHFIELD
-71.50308102,41.87346315,SMITHFIELD
-71.50036524,41.86918895,SMITHFIELD
-71.50348192,41.87233275,SMITHFIELD
-71.5007044,41.89881733,SMITHFIELD
-71.5006169,41.90399936,SMITHFIELD
-71.50056979,41.90245147,SMITHFIELD
-71.49650008,41.89499925,SMITHFIELD
-71.49210131,41.89627928,SMITHFIELD
-71.49189467,41.89927221,SMITHFIELD
-71.5202187,41.87467495,SMITHFIELD
-71.49342684,41.89873212,SMITHFIELD
-71.52055211,41.87342747,SMITHFIELD
-71.51763396,41.87741696,SMITHFIELD
-71.51905136,41.87799642,SMITHFIELD
-71.52032534,41.87721381,SMITHFIELD
-71.51717431,41.87498456,SMITHFIELD
-71.49505419,41.8951377,SMITHFIELD
-71.49405951,41.90001695,SMITHFIELD
-71.49147412,41.89728705,SMITHFIELD
-71.49894853,41.89718716,SMITHFIELD
-71.48998097,41.89793274,SMITHFIELD
-71.49274303,41.89741136,SMITHFIELD
-71.49406327,41.8961872,SMITHFIELD
-71.49311618,41.89976772,SMITHFIELD
-71.49224872,41.89544598,SMITHFIELD
-71.50354419,41.90295843,SMITHFIELD
-71.49923952,41.90012085,SMITHFIELD
-71.51786202,41.87220893,SMITHFIELD
-71.52128303,41.87562592,SMITHFIELD
-71.49556486,41.90001582,SMITHFIELD
-71.49988699,41.90127297,SMITHFIELD
-71.51934305,41.87160057,SMITHFIELD
-71.51759118,41.87356555,SMITHFIELD
-71.51600584,41.87445457,SMITHFIELD
-71.49369943,41.89493645,SMITHFIELD
-71.49584553,41.9037421,SMITHFIELD
-71.51875927,41.87280132,SMITHFIELD
-71.51951124,41.87584179,SMITHFIELD
-71.5028683,41.90067046,SMITHFIELD
-71.50209776,41.9029756,SMITHFIELD
-71.52172093,41.87492416,SMITHFIELD
-71.52212055,41.87029355,SMITHFIELD
-71.49414072,41.90137212,SMITHFIELD
-71.49033443,41.89898955,SMITHFIELD
-71.50202963,41.90392898,SMITHFIELD
-71.51840575,41.87680872,SMITHFIELD
-71.50072281,41.90060456,SMITHFIELD
-71.5162559,41.87330067,SMITHFIELD
-71.52001221,41.87663693,SMITHFIELD
-71.49544921,41.89868724,SMITHFIELD
-71.49151306,41.89989964,SMITHFIELD
-71.50131395,41.90189357,SMITHFIELD
-71.50410864,41.90183359,SMITHFIELD
-71.51602706,41.87587351,SMITHFIELD
-71.49968686,41.89990098,SMITHFIELD
-71.49727083,41.9006078,SMITHFIELD
-71.49449473,41.90358356,SMITHFIELD
-71.49188092,41.88518622,SMITHFIELD
-71.4987626,41.90282315,SMITHFIELD
-71.49551351,41.9062075,SMITHFIELD
-71.49591202,41.90265129,SMITHFIELD
-71.49474066,41.90473376,SMITHFIELD
-71.49722347,41.90291997,SMITHFIELD
-71.49882688,41.90405297,SMITHFIELD
-71.4935677,41.90554929,SMITHFIELD
-71.49704863,41.90635116,SMITHFIELD
-71.49659163,41.90057396,SMITHFIELD
-71.50038485,41.88343148,SMITHFIELD
-71.50232639,41.8854687,SMITHFIELD
-71.49749848,41.90217727,SMITHFIELD
-71.50027638,41.87992289,SMITHFIELD
-71.23142732,41.63675901,PORTSMOUTH
-71.22354999,41.64279288,PORTSMOUTH
-71.27530154,41.59415955,PORTSMOUTH
-71.27740954,41.59544255,PORTSMOUTH
-71.27718819,41.59386753,PORTSMOUTH
-71.51674281,41.88965088,SMITHFIELD
-71.51137073,41.88376806,SMITHFIELD
-71.5078627,41.87942448,SMITHFIELD
-71.50551722,41.87513663,SMITHFIELD
-71.51793099,41.88988475,SMITHFIELD
-71.5062668,41.87739614,SMITHFIELD
-71.51443059,41.88616464,SMITHFIELD
-71.5163859,41.88780273,SMITHFIELD
-71.50401934,41.87789244,SMITHFIELD
-71.51746638,41.88927951,SMITHFIELD
-71.51015179,41.88141781,SMITHFIELD
-71.49485393,41.878666,SMITHFIELD
-71.4876706,41.87033155,SMITHFIELD
-71.49152997,41.87293585,SMITHFIELD
-71.49330175,41.87944377,SMITHFIELD
-71.49134672,41.87033223,SMITHFIELD
-71.49490899,41.87712104,SMITHFIELD
-71.49152354,41.87633978,SMITHFIELD
-71.49228415,41.87214499,SMITHFIELD
-71.49468175,41.87603652,SMITHFIELD
-71.49012286,41.87580405,SMITHFIELD
-71.49262639,41.87672756,SMITHFIELD
-71.49287346,41.87823122,SMITHFIELD
-71.48972698,41.8718529,SMITHFIELD
-71.49302856,41.87569558,SMITHFIELD
-71.50645617,41.89371311,SMITHFIELD
-71.49351644,41.88346297,SMITHFIELD
-71.50690725,41.90129541,SMITHFIELD
-71.50884127,41.89863598,SMITHFIELD
-71.49411163,41.88227471,SMITHFIELD
-71.5052438,41.89998265,SMITHFIELD
-71.50551893,41.8912604,SMITHFIELD
-71.49967082,41.8859452,SMITHFIELD
-71.5047325,41.90105636,SMITHFIELD
-71.49508701,41.8843087,SMITHFIELD
-71.50808709,41.89993953,SMITHFIELD
-71.49808421,41.88541287,SMITHFIELD
-71.49663795,41.88472728,SMITHFIELD
-71.49842787,41.8793463,SMITHFIELD
-71.50782194,41.90277692,SMITHFIELD
-71.50005938,41.88702596,SMITHFIELD
-71.50636335,41.89805261,SMITHFIELD
-71.50956927,41.90106448,SMITHFIELD
-71.50769645,41.89515379,SMITHFIELD
-71.70647419,41.34134474,CHARLESTOWN
-71.70705078,41.33672827,CHARLESTOWN
-71.27094562,41.6173636,PORTSMOUTH
-71.26850071,41.62396287,PORTSMOUTH
-71.26756823,41.6200952,PORTSMOUTH
-71.24167818,41.62157824,PORTSMOUTH
-71.24042105,41.62250547,PORTSMOUTH
-71.27153051,41.62336754,PORTSMOUTH
-71.26900899,41.6167322,PORTSMOUTH
-71.24179543,41.62403497,PORTSMOUTH
-71.26701413,41.61598519,PORTSMOUTH
-71.26179237,41.61414109,PORTSMOUTH
-71.2522382,41.63121567,PORTSMOUTH
-71.27263161,41.61760302,PORTSMOUTH
-71.26898456,41.62266269,PORTSMOUTH
-71.25622055,41.61460829,PORTSMOUTH
-71.24095977,41.61507187,PORTSMOUTH
-71.2406478,41.61991326,PORTSMOUTH
-71.24181432,41.6173255,PORTSMOUTH
-71.24483433,41.61747156,PORTSMOUTH
-71.50708733,41.88742482,SMITHFIELD
-71.50759206,41.88899664,SMITHFIELD
-71.5010321,41.88163087,SMITHFIELD
-71.50615165,41.88826293,SMITHFIELD
-71.50819412,41.88727968,SMITHFIELD
-71.50479541,41.88700688,SMITHFIELD
-71.50707759,41.88691036,SMITHFIELD
-71.5056837,41.88747117,SMITHFIELD
-71.5069154,41.88828345,SMITHFIELD
-71.50918534,41.88805921,SMITHFIELD
-71.52894694,41.91118319,SMITHFIELD
-71.52917941,41.90993039,SMITHFIELD
-71.50730097,41.87382102,SMITHFIELD
-71.53578678,41.87667262,SMITHFIELD
-71.52592324,41.90988629,SMITHFIELD
-71.52726548,41.91097912,SMITHFIELD
-71.50988999,41.87411852,SMITHFIELD
-71.52633927,41.91196564,SMITHFIELD
-71.5252509,41.91300986,SMITHFIELD
-71.5477826,41.91706882,SMITHFIELD
-71.54487649,41.91326618,SMITHFIELD
-71.55007268,41.92377885,SMITHFIELD
-71.54802619,41.8901275,SMITHFIELD
-71.54711623,41.91551741,SMITHFIELD
-71.5497635,41.89007406,SMITHFIELD
-71.54884815,41.91966624,SMITHFIELD
-71.55104724,41.91787595,SMITHFIELD
-71.54907664,41.91482644,SMITHFIELD
-71.5436266,41.91211414,SMITHFIELD
-71.54964879,41.92247751,SMITHFIELD
-71.54829202,41.91834266,SMITHFIELD
-71.55076677,41.92642945,SMITHFIELD
-71.54934602,41.92103602,SMITHFIELD
-71.54906126,41.91616175,SMITHFIELD
-71.55042293,41.91656543,SMITHFIELD
-71.55040692,41.92512808,SMITHFIELD
-71.56190907,41.91826458,SMITHFIELD
-71.57687579,41.93335838,SMITHFIELD
-71.57761921,41.93229479,SMITHFIELD
-71.5679105,41.89564063,SMITHFIELD
-71.57557748,41.87866193,SMITHFIELD
-71.55900362,41.92108477,SMITHFIELD
-71.56181368,41.92241608,SMITHFIELD
-71.5636853,41.92361726,SMITHFIELD
-71.56803897,41.92662966,SMITHFIELD
-71.57260136,41.87603797,SMITHFIELD
-71.56669015,41.92115745,SMITHFIELD
-71.5692313,41.91099484,SMITHFIELD
-71.57412865,41.90753469,SMITHFIELD
-71.57406049,41.92931022,SMITHFIELD
-71.56292057,41.9128687,SMITHFIELD
-71.58497137,41.933782,SMITHFIELD
-71.56212017,41.91685896,SMITHFIELD
-71.56636498,41.89947182,SMITHFIELD
-71.5669049,41.92604847,SMITHFIELD
-71.56678848,41.89678644,SMITHFIELD
-71.566439,41.89826398,SMITHFIELD
-71.57208948,41.92894359,SMITHFIELD
-71.56723698,41.92256297,SMITHFIELD
-71.56882154,41.89418023,SMITHFIELD
-71.56852763,41.89286041,SMITHFIELD
-71.57910936,41.93289892,SMITHFIELD
-71.57965721,41.93153621,SMITHFIELD
-71.56911074,41.89112047,SMITHFIELD
-71.5702124,41.89021256,SMITHFIELD
-71.48180511,41.88027197,SMITHFIELD
-71.48145031,41.87574684,SMITHFIELD
-71.48134479,41.88061583,SMITHFIELD
-71.48304442,41.87926683,SMITHFIELD
-71.50518409,41.88285783,SMITHFIELD
-71.47639233,41.87331757,SMITHFIELD
-71.49825637,41.87591712,SMITHFIELD
-71.48197592,41.87815656,SMITHFIELD
-71.48246191,41.87477172,SMITHFIELD
-71.48700064,41.88119907,SMITHFIELD
-71.50188027,41.88000242,SMITHFIELD
-71.5005539,41.87805935,SMITHFIELD
-71.48291823,41.87597222,SMITHFIELD
-71.50750975,41.88466293,SMITHFIELD
-71.49388601,41.88743337,SMITHFIELD
-71.48914151,41.88872551,SMITHFIELD
-71.4957751,41.88736486,SMITHFIELD
-71.51205688,41.88833859,SMITHFIELD
-71.48027332,41.87663843,SMITHFIELD
-71.50952296,41.88632775,SMITHFIELD
-71.55183555,41.90117438,SMITHFIELD
-71.55799348,41.90674003,SMITHFIELD
-71.55722719,41.90190069,SMITHFIELD
-71.5542614,41.90318274,SMITHFIELD
-71.56112747,41.90265431,SMITHFIELD
-71.55733434,41.90301328,SMITHFIELD
-71.55073071,41.90021842,SMITHFIELD
-71.55377498,41.90285826,SMITHFIELD
-71.55739554,41.90544608,SMITHFIELD
-71.56222608,41.9040774,SMITHFIELD
-71.54923285,41.89974226,SMITHFIELD
-71.55752924,41.9042668,SMITHFIELD
-71.56182278,41.90506988,SMITHFIELD
-71.55366919,41.90277056,SMITHFIELD
-71.55299921,41.90220051,SMITHFIELD
-71.55519669,41.91499337,SMITHFIELD
-71.54760494,41.8997086,SMITHFIELD
-71.55576553,41.90296745,SMITHFIELD
-71.55973327,41.90178903,SMITHFIELD
-71.55863359,41.90105898,SMITHFIELD
-71.54413061,41.89777927,SMITHFIELD
-71.54016975,41.89416528,SMITHFIELD
-71.53888413,41.8777402,SMITHFIELD
-71.52957933,41.87204681,SMITHFIELD
-71.54340176,41.89595971,SMITHFIELD
-71.52975549,41.874803,SMITHFIELD
-71.53918776,41.88675006,SMITHFIELD
-71.54554712,41.89892018,SMITHFIELD
-71.54118016,41.8912624,SMITHFIELD
-71.53972181,41.88553067,SMITHFIELD
-71.52699521,41.87400908,SMITHFIELD
-71.538061,41.89686384,SMITHFIELD
-71.54123269,41.8999409,SMITHFIELD
-71.53722501,41.89604485,SMITHFIELD
-71.53854787,41.8978539,SMITHFIELD
-71.5270171,41.87499631,SMITHFIELD
-71.530657,41.8735908,SMITHFIELD
-71.54145474,41.89268811,SMITHFIELD
-71.54068779,41.89350718,SMITHFIELD
-71.52883152,41.87388824,SMITHFIELD
-71.5371024,41.89687257,SMITHFIELD
-71.53992538,41.8990929,SMITHFIELD
